id;tipo;sku-pai;sku;ativo;usado;destaque;ncm;gtin;mpn;nome;seo-tag-title;seo-tag-description;descricao-completa;url-video-youtube;estoque-gerenciado;estoque-quantidade;estoque-situacao-em-estoque;estoque-situacao-sem-estoque;preco-sob-consulta;preco-custo;preco-cheio;preco-promocional;marca;peso-em-kg;altura-em-cm;largura-em-cm;comprimento-em-cm;categoria-nome-nivel-1;categoria-nome-nivel-2;categoria-nome-nivel-3;categoria-nome-nivel-4;categoria-nome-nivel-5;imagem-1;imagem-2;imagem-3;imagem-4;imagem-5;grade-genero;grade-produto-com-uma-cor;grade-produto-com-duas-cores;grade-tamanho-de-anelalianca;grade-tamanho-de-calca;grade-tamanho-de-camisacamiseta;grade-tamanho-de-capacete;grade-tamanho-de-tenis;grade-voltagem;grade-tamanho-juvenil-infantil;url-antiga
;sem-variacao;;ALT11010BZ;S;S;N;;;;DOBRADICA SUPERIOR (USAR 1201);;;DOBRADICA SUPERIOR (USAR 1201);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12788.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11010NF;S;S;N;;;;DOBRADICA SUPERIOR (USAR 1201);;;DOBRADICA SUPERIOR (USAR 1201);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12788.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11010PT;S;S;N;;;;DOBRADICA SUPERIOR (USAR 1201);;;DOBRADICA SUPERIOR (USAR 1201);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12788.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1101ABC;S;S;N;;;;DOBRADICA SUPERIOR (USAR1201A);;;DOBRADICA SUPERIOR (USAR1201A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/4559.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1101ABZ;S;S;N;;;;DOBRADICA SUPERIOR (USAR1201A);;;DOBRADICA SUPERIOR (USAR1201A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/4559.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1101ANF;S;S;N;;;;DOBRADICA SUPERIOR (USAR1201A);;;DOBRADICA SUPERIOR (USAR1201A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/4559.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1101APL;S;S;N;;;;DOBRADICA SUPERIOR (USAR 1201A);;;DOBRADICA SUPERIOR (USAR 1201A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/4559.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1101APT;S;S;N;;;;DOBRADICA SUPERIOR (USAR1201A);;;DOBRADICA SUPERIOR (USAR1201A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/4559.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11030BC;S;S;N;;;;DOBRADICA INFERIOR P/ MOLA;;;DOBRADICA INFERIOR P/ MOLA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14403.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11030BZ;S;S;N;;;;DOBRADICA INFERIOR P/ MOLA;;;DOBRADICA INFERIOR P/ MOLA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14403.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11030NF;S;S;N;;;;DOBRADICA INFERIOR P/ MOLA;;;DOBRADICA INFERIOR P/ MOLA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14403.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11030PT;S;S;N;;;;DOBRADICA INFERIOR P/ MOLA;;;DOBRADICA INFERIOR P/ MOLA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14403.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1103ABC;S;S;N;;;;DOBRADICA INFERIOR (USAR 1013A);;;DOBRADICA INFERIOR (USAR 1013A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1103ABZ;S;S;N;;;;DOBRADICA INFERIOR (USAR 1013A);;;DOBRADICA INFERIOR (USAR 1013A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1103ANF;S;S;N;;;;DOBRADICA INFERIOR (USAR 1013A);;;DOBRADICA INFERIOR (USAR 1013A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1103APL;S;S;N;;;;DOBRADICA INFERIOR (USAR 1013A);;;DOBRADICA INFERIOR (USAR 1013A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1103APT;S;S;N;;;;DOBRADICA INFERIOR (USAR 1013A);;;DOBRADICA INFERIOR (USAR 1013A);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1103MPT;S;S;N;;;;MIOLO 1103 MOLA;;;MIOLO 1103 MOLA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/15013.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11140BC;S;S;N;;;;DOBRADICA AUTOMATICA P/ BOX;;;DOBRADICA AUTOMATICA P/ BOX;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12802.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11140BZ;S;S;N;;;;DOBRADICA AUTOMATICA P/ BOX;;;DOBRADICA AUTOMATICA P/ BOX;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12802.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11140NF;S;S;N;;;;DOBRADICA AUTOMATICA P/ BOX;;;DOBRADICA AUTOMATICA P/ BOX;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12802.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11150BC;S;S;N;;;;DOBRADICA LATERAL SIMPLES;;;DOBRADICA LATERAL SIMPLES;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14404.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11150BZ;S;S;N;;;;DOBRADICA LATERAL SIMPLES;;;DOBRADICA LATERAL SIMPLES;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14404.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11150NF;S;S;N;;;;DOBRADICA LATERAL SIMPLES;;;DOBRADICA LATERAL SIMPLES;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14404.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11150PT;S;S;N;;;;DOBRADICA LATERAL SIMPLES;;;DOBRADICA LATERAL SIMPLES;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14404.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11230BC;S;S;N;;;;DOBRADICA HORIZONTAL P/BASC;;;DOBRADICA HORIZONTAL P/BASC;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/11780.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11230BZ;S;S;N;;;;DOBRADICA HORIZONTAL P/BASC;;;DOBRADICA HORIZONTAL P/BASC;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/11780.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11230NF;S;S;N;;;;DOBRADICA HORIZONTAL P/BASC;;;DOBRADICA HORIZONTAL P/BASC;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/11780.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11230PT;S;S;N;;;;DOBRADICA HORIZONTAL P/BASC;;;DOBRADICA HORIZONTAL P/BASC;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/11780.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11300BC;S;S;N;;;;SUPORTE P/BASC E PIVOTANTE C/PINO EM INOX;;;SUPORTE P/BASC E PIVOTANTE C/PINO EM INOX;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14405.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11300BZ;S;S;N;;;;SUPORTE P/BASC E PIVOTANTE C/PINO EM INOX;;;SUPORTE P/BASC E PIVOTANTE C/PINO EM INOX;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14405.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11300NF;S;S;N;;;;SUPORTE P/BASC E PIVOTANTE C/PINO EM INOX;;;SUPORTE P/BASC E PIVOTANTE C/PINO EM INOX;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14405.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11300PT;S;S;N;;;;SUPORTE P/BASC E PIVOTANTE C/PINO EM INOX;;;SUPORTE P/BASC E PIVOTANTE C/PINO EM INOX;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14405.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11310BC;S;S;N;;;;DOB. MAXIM-AR V.V. BRANCA;;;DOB. MAXIM-AR V.V. BRANCA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14406.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT11320BC;S;S;N;;;;DOBRADICA MAXIM-AR V/A;;;DOBRADICA MAXIM-AR V/A;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14407.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12010BC;S;S;N;;;;BUCHA P/PIVO DE DOBRADICA;;;BUCHA P/PIVO DE DOBRADICA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12830.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12010BZ;S;S;N;;;;BUCHA P/PIVO DE DOBRADICA;;;BUCHA P/PIVO DE DOBRADICA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12830.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12010NF;S;S;N;;;;BUCHA P/PIVO DE DOBRADICA;;;BUCHA P/PIVO DE DOBRADICA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12830.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12010PT;S;S;N;;;;BUCHA P/PIVO DE DOBRADICA;;;BUCHA P/PIVO DE DOBRADICA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12830.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1201ABC;S;S;N;;;;BUCHA INV P/PIVO DE DOBRADICA;;;BUCHA INV P/PIVO DE DOBRADICA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12831.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1201ABZ;S;S;N;;;;BUCHA INV P/PIVO DE DOBRADICA;;;BUCHA INV P/PIVO DE DOBRADICA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12831.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1201ANF;S;S;N;;;;BUCHA INV P/PIVO DE DOBRADICA;;;BUCHA INV P/PIVO DE DOBRADICA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12831.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT1201APT;S;S;N;;;;BUCHA INV P/PIVO DE DOBRADICA;;;BUCHA INV P/PIVO DE DOBRADICA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12831.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12030BC;S;S;N;;;;SUPORTE P/BANDEIRA C/PONTO DE GIRO;;;SUPORTE P/BANDEIRA C/PONTO DE GIRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14408.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12030BZ;S;S;N;;;;SUPORTE P/BANDEIRA C/PONTO DE GIRO;;;SUPORTE P/BANDEIRA C/PONTO DE GIRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14408.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12030NF;S;S;N;;;;SUPORTE P/BANDEIRA C/PONTO DE GIRO;;;SUPORTE P/BANDEIRA C/PONTO DE GIRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14408.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12030PT;S;S;N;;;;SUPORTE P/BANDEIRA C/PONTO DE GIRO;;;SUPORTE P/BANDEIRA C/PONTO DE GIRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14408.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12090BC;S;S;N;;;;FACAO SIMPLES P/BANDEIRA LATERAL/SUPERIOR;;;FACAO SIMPLES P/BANDEIRA LATERAL/SUPERIOR;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12835.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12090BZ;S;S;N;;;;FACAO SIMPLES P/BANDEIRA LATERAL/SUPERIOR;;;FACAO SIMPLES P/BANDEIRA LATERAL/SUPERIOR;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12835.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12090NF;S;S;N;;;;FACAO SIMPLES P/BANDEIRA LATERAL/SUPERIOR;;;FACAO SIMPLES P/BANDEIRA LATERAL/SUPERIOR;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12835.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12090PT;S;S;N;;;;FACAO SIMPLES P/BANDEIRA LATERAL/SUPERIOR;;;FACAO SIMPLES P/BANDEIRA LATERAL/SUPERIOR;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12835.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12300BC;S;S;N;;;;SUPORTE P/BASC. E PIVOTANTE VIDRO/VIDRO;;;SUPORTE P/BASC. E PIVOTANTE VIDRO/VIDRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/11877.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12300BZ;S;S;N;;;;SUPORTE P/BASC. E PIVOTANTE VIDRO/VIDRO;;;SUPORTE P/BASC. E PIVOTANTE VIDRO/VIDRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/11877.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12300NF;S;S;N;;;;SUPORTE P/BASC. E PIVOTANTE VIDRO/VIDRO;;;SUPORTE P/BASC. E PIVOTANTE VIDRO/VIDRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/11877.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12300PT;S;S;N;;;;SUPORTE P/BASC. E PIVOTANTE VIDRO/VIDRO;;;SUPORTE P/BASC. E PIVOTANTE VIDRO/VIDRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/11877.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12310BC;S;S;N;;;;SUPORTE C/ PONTO DE GIRO P/ BASC E PIVOTANTE VIDRO;;;SUPORTE C/ PONTO DE GIRO P/ BASC E PIVOTANTE VIDRO/VIDRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14409.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12310BZ;S;S;N;;;;SUPORTE C/ PONTO DE GIRO P/ BASC E PIVOTANTE VIDRO;;;SUPORTE C/ PONTO DE GIRO P/ BASC E PIVOTANTE VIDRO/VIDRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14409.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12310NF;S;S;N;;;;SUPORTE C/ PONTO DE GIRO P/ BASC E PIVOTANTE VIDRO;;;SUPORTE C/ PONTO DE GIRO P/ BASC E PIVOTANTE VIDRO/VIDRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14409.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT12310PT;S;S;N;;;;SUPORTE C/ PONTO DE GIRO P/ BASC E PIVOTANTE VIDRO;;;SUPORTE C/ PONTO DE GIRO P/ BASC E PIVOTANTE VIDRO/VIDRO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14409.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT13020BC;S;S;N;;;;SUPORTE DE CANTO;;;SUPORTE DE CANTO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/4528.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT13020BZ;S;S;N;;;;SUPORTE DE CANTO;;;SUPORTE DE CANTO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/4528.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT13020NF;S;S;N;;;;SUPORTE DE CANTO;;;SUPORTE DE CANTO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/4528.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT13020PT;S;S;N;;;;SIUPORTE DE CANTO;;;SIUPORTE DE CANTO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/4528.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT13040NF;S;S;N;;;;SUPORTE S/MIOLO P/UNIAO 2 VIDROS;;;SUPORTE S/MIOLO P/UNIAO 2 VIDROS;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT13060BC;S;S;N;;;;SUPORTE C/MIOLO P/UNIAO 2 VIDROS;;;SUPORTE C/MIOLO P/UNIAO 2 VIDROS;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12844.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT13060BZ;S;S;N;;;;SUPORTE C/MIOLO P/UNIAO 2 VIDROS;;;SUPORTE C/MIOLO P/UNIAO 2 VIDROS;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12844.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT13060NF;S;S;N;;;;SUPORTE C/MIOLO P/UNIAO 2 VIDROS;;;SUPORTE C/MIOLO P/UNIAO 2 VIDROS;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/12844.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;ALT13100BC;S;S;N;;;;SUPORTE P/ UNIAO DE 2 OU 3 VIDROS;;;SUPORTE P/ UNIAO DE 2 OU 3 VIDROS;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;AVT - AL - FERRAGENS EM GERAL E OUTROS ;;;;http://201.55.103.47/cdn/aluita/14410.jpg;;;;;;;;;;;;;;;;
